asset,time,headline_count,positive,negative,neutral,score,confidence
BNB/USDT,2022-10-13T12:00:00+00:00,8,7,0,1,0.875,0.5636
BNB/USDT,2022-10-13T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-13T20:00:00+00:00,7,7,0,0,1.0,0.5557
BNB/USDT,2022-10-14T00:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-14T04:00:00+00:00,6,1,0,5,0.1667,0.8813
BNB/USDT,2022-10-14T08:00:00+00:00,1,0,1,0,-1.0,0.8077
BNB/USDT,2022-10-14T12:00:00+00:00,7,2,3,2,-0.1429,0.7985
BNB/USDT,2022-10-14T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-14T20:00:00+00:00,10,8,0,2,0.8,0.8843
BNB/USDT,2022-10-15T00:00:00+00:00,5,0,4,1,-0.8,0.5071
BNB/USDT,2022-10-15T04:00:00+00:00,2,1,1,0,0.0,0.9609
BNB/USDT,2022-10-15T08:00:00+00:00,5,3,0,2,0.6,0.9508
BNB/USDT,2022-10-15T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-15T16:00:00+00:00,6,3,1,2,0.3333,0.9734
BNB/USDT,2022-10-15T20:00:00+00:00,8,1,3,4,-0.25,0.592
BNB/USDT,2022-10-16T00:00:00+00:00,3,2,1,0,0.3333,0.5127
BNB/USDT,2022-10-16T04:00:00+00:00,7,1,6,0,-0.7143,0.6229
BNB/USDT,2022-10-16T08:00:00+00:00,8,4,4,0,0.0,0.5805
BNB/USDT,2022-10-16T12:00:00+00:00,8,5,0,3,0.625,0.5557
BNB/USDT,2022-10-16T16:00:00+00:00,1,1,0,0,1.0,0.8093
BNB/USDT,2022-10-16T20:00:00+00:00,2,2,0,0,1.0,0.6852
BNB/USDT,2022-10-17T00:00:00+00:00,2,0,2,0,-1.0,0.6168
BNB/USDT,2022-10-17T04:00:00+00:00,6,0,4,2,-0.6667,0.5292
BNB/USDT,2022-10-17T08:00:00+00:00,6,6,0,0,1.0,0.9285
BNB/USDT,2022-10-17T12:00:00+00:00,10,0,9,1,-0.9,0.7728
BNB/USDT,2022-10-17T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-17T20:00:00+00:00,10,7,3,0,0.4,0.6412
BNB/USDT,2022-10-18T00:00:00+00:00,9,6,3,0,0.3333,0.9551
BNB/USDT,2022-10-18T04:00:00+00:00,3,3,0,0,1.0,0.6726
BNB/USDT,2022-10-18T08:00:00+00:00,10,7,3,0,0.4,0.9597
BNB/USDT,2022-10-18T12:00:00+00:00,2,1,1,0,0.0,0.6119
BNB/USDT,2022-10-18T16:00:00+00:00,4,1,3,0,-0.5,0.9996
BNB/USDT,2022-10-18T20:00:00+00:00,2,1,0,1,0.5,0.7159
BNB/USDT,2022-10-19T00:00:00+00:00,4,1,0,3,0.25,0.73
BNB/USDT,2022-10-19T04:00:00+00:00,8,3,3,2,0.0,0.5625
BNB/USDT,2022-10-19T08:00:00+00:00,10,5,1,4,0.4,0.9709
BNB/USDT,2022-10-19T12:00:00+00:00,6,3,3,0,0.0,0.8667
BNB/USDT,2022-10-19T16:00:00+00:00,7,6,1,0,0.7143,0.6818
BNB/USDT,2022-10-19T20:00:00+00:00,5,5,0,0,1.0,0.5666
BNB/USDT,2022-10-20T00:00:00+00:00,8,3,1,4,0.25,0.6085
BNB/USDT,2022-10-20T04:00:00+00:00,3,1,2,0,-0.3333,0.8297
BNB/USDT,2022-10-20T08:00:00+00:00,9,5,3,1,0.2222,0.7741
BNB/USDT,2022-10-20T12:00:00+00:00,6,2,2,2,0.0,0.6068
BNB/USDT,2022-10-20T16:00:00+00:00,2,1,0,1,0.5,0.7714
BNB/USDT,2022-10-20T20:00:00+00:00,7,4,3,0,0.1429,0.5254
BNB/USDT,2022-10-21T00:00:00+00:00,3,2,0,1,0.6667,0.8298
BNB/USDT,2022-10-21T04:00:00+00:00,8,6,0,2,0.75,0.9716
BNB/USDT,2022-10-21T08:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-21T12:00:00+00:00,3,3,0,0,1.0,0.6367
BNB/USDT,2022-10-21T16:00:00+00:00,10,9,0,1,0.9,0.8206
BNB/USDT,2022-10-21T20:00:00+00:00,9,3,1,5,0.2222,0.7056
BNB/USDT,2022-10-22T00:00:00+00:00,7,3,1,3,0.2857,0.8813
BNB/USDT,2022-10-22T04:00:00+00:00,7,5,2,0,0.4286,0.9665
BNB/USDT,2022-10-22T08:00:00+00:00,9,8,0,1,0.8889,0.8381
BNB/USDT,2022-10-22T12:00:00+00:00,1,0,0,1,0.0,0.5043
BNB/USDT,2022-10-22T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-22T20:00:00+00:00,5,0,2,3,-0.4,0.9658
BNB/USDT,2022-10-23T00:00:00+00:00,5,1,1,3,0.0,0.979
BNB/USDT,2022-10-23T04:00:00+00:00,4,0,2,2,-0.5,0.8116
BNB/USDT,2022-10-23T08:00:00+00:00,5,4,1,0,0.6,0.7375
BNB/USDT,2022-10-23T12:00:00+00:00,2,1,1,0,0.0,0.5507
BNB/USDT,2022-10-23T16:00:00+00:00,8,2,1,5,0.125,0.5816
BNB/USDT,2022-10-23T20:00:00+00:00,1,1,0,0,1.0,0.7808
BNB/USDT,2022-10-24T00:00:00+00:00,10,7,2,1,0.5,0.845
BNB/USDT,2022-10-24T04:00:00+00:00,3,0,1,2,-0.3333,0.9546
BNB/USDT,2022-10-24T08:00:00+00:00,1,0,0,1,0.0,0.9401
BNB/USDT,2022-10-24T12:00:00+00:00,7,6,1,0,0.7143,0.5852
BNB/USDT,2022-10-24T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-24T20:00:00+00:00,9,5,3,1,0.2222,0.7924
BNB/USDT,2022-10-25T00:00:00+00:00,2,1,0,1,0.5,0.9851
BNB/USDT,2022-10-25T04:00:00+00:00,10,9,1,0,0.8,0.9428
BNB/USDT,2022-10-25T08:00:00+00:00,1,1,0,0,1.0,0.5886
BNB/USDT,2022-10-25T12:00:00+00:00,9,4,5,0,-0.1111,0.6968
BNB/USDT,2022-10-25T16:00:00+00:00,2,0,2,0,-1.0,0.5986
BNB/USDT,2022-10-25T20:00:00+00:00,10,5,2,3,0.3,0.8557
BNB/USDT,2022-10-26T00:00:00+00:00,1,1,0,0,1.0,0.508
BNB/USDT,2022-10-26T04:00:00+00:00,9,6,1,2,0.5556,0.6826
BNB/USDT,2022-10-26T08:00:00+00:00,4,1,2,1,-0.25,0.991
BNB/USDT,2022-10-26T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-26T16:00:00+00:00,7,5,0,2,0.7143,0.526
BNB/USDT,2022-10-26T20:00:00+00:00,3,2,1,0,0.3333,0.7245
BNB/USDT,2022-10-27T00:00:00+00:00,6,2,0,4,0.3333,0.6364
BNB/USDT,2022-10-27T04:00:00+00:00,10,7,0,3,0.7,0.6665
BNB/USDT,2022-10-27T08:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-27T12:00:00+00:00,2,2,0,0,1.0,0.8673
BNB/USDT,2022-10-27T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-27T20:00:00+00:00,4,3,0,1,0.75,0.9523
BNB/USDT,2022-10-28T00:00:00+00:00,6,3,0,3,0.5,0.8476
BNB/USDT,2022-10-28T04:00:00+00:00,4,3,1,0,0.5,0.6834
BNB/USDT,2022-10-28T08:00:00+00:00,8,6,1,1,0.625,0.8536
BNB/USDT,2022-10-28T12:00:00+00:00,2,1,1,0,0.0,0.7762
BNB/USDT,2022-10-28T16:00:00+00:00,7,4,2,1,0.2857,0.5417
BNB/USDT,2022-10-28T20:00:00+00:00,7,1,6,0,-0.7143,0.8331
BNB/USDT,2022-10-29T00:00:00+00:00,5,4,0,1,0.8,0.5115
BNB/USDT,2022-10-29T04:00:00+00:00,2,0,0,2,0.0,0.5372
BNB/USDT,2022-10-29T08:00:00+00:00,5,0,1,4,-0.2,0.786
BNB/USDT,2022-10-29T12:00:00+00:00,3,0,0,3,0.0,0.5048
BNB/USDT,2022-10-29T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-10-29T20:00:00+00:00,5,4,0,1,0.8,0.5781
BNB/USDT,2022-10-30T00:00:00+00:00,10,7,2,1,0.5,0.8931
BNB/USDT,2022-10-30T04:00:00+00:00,1,0,0,1,0.0,0.8521
BNB/USDT,2022-10-30T08:00:00+00:00,3,0,1,2,-0.3333,0.5459
BNB/USDT,2022-10-30T12:00:00+00:00,1,0,1,0,-1.0,0.8958
BNB/USDT,2022-10-30T16:00:00+00:00,3,1,0,2,0.3333,0.8585
BNB/USDT,2022-10-30T20:00:00+00:00,6,2,4,0,-0.3333,0.5963
BNB/USDT,2022-10-31T00:00:00+00:00,3,3,0,0,1.0,0.7346
BNB/USDT,2022-10-31T04:00:00+00:00,10,9,0,1,0.9,0.7213
BNB/USDT,2022-10-31T08:00:00+00:00,8,0,1,7,-0.125,0.5879
BNB/USDT,2022-10-31T12:00:00+00:00,3,2,0,1,0.6667,0.9391
BNB/USDT,2022-10-31T16:00:00+00:00,9,3,5,1,-0.2222,0.562
BNB/USDT,2022-10-31T20:00:00+00:00,1,0,0,1,0.0,0.9243
BNB/USDT,2022-11-01T00:00:00+00:00,3,1,1,1,0.0,0.8176
BNB/USDT,2022-11-01T04:00:00+00:00,9,4,4,1,0.0,0.7061
BNB/USDT,2022-11-01T08:00:00+00:00,10,4,1,5,0.3,0.7133
BNB/USDT,2022-11-01T12:00:00+00:00,5,5,0,0,1.0,0.7653
BNB/USDT,2022-11-01T16:00:00+00:00,10,10,0,0,1.0,0.6407
BNB/USDT,2022-11-01T20:00:00+00:00,2,0,0,2,0.0,0.5314
BNB/USDT,2022-11-02T00:00:00+00:00,5,5,0,0,1.0,0.8099
BNB/USDT,2022-11-02T04:00:00+00:00,6,0,5,1,-0.8333,0.8822
BNB/USDT,2022-11-02T08:00:00+00:00,7,0,1,6,-0.1429,0.6592
BNB/USDT,2022-11-02T12:00:00+00:00,5,5,0,0,1.0,0.7846
BNB/USDT,2022-11-02T16:00:00+00:00,5,3,1,1,0.4,0.8711
BNB/USDT,2022-11-02T20:00:00+00:00,7,5,1,1,0.5714,0.6501
BNB/USDT,2022-11-03T00:00:00+00:00,7,5,2,0,0.4286,0.9995
BNB/USDT,2022-11-03T04:00:00+00:00,3,1,2,0,-0.3333,0.5853
BNB/USDT,2022-11-03T08:00:00+00:00,5,3,1,1,0.4,0.94
BNB/USDT,2022-11-03T12:00:00+00:00,5,3,1,1,0.4,0.9343
BNB/USDT,2022-11-03T16:00:00+00:00,7,7,0,0,1.0,0.571
BNB/USDT,2022-11-03T20:00:00+00:00,6,3,0,3,0.5,0.9367
BNB/USDT,2022-11-04T00:00:00+00:00,5,3,2,0,0.2,0.5747
BNB/USDT,2022-11-04T04:00:00+00:00,5,0,3,2,-0.6,0.8957
BNB/USDT,2022-11-04T08:00:00+00:00,10,2,2,6,0.0,0.7965
BNB/USDT,2022-11-04T12:00:00+00:00,2,0,0,2,0.0,0.5082
BNB/USDT,2022-11-04T16:00:00+00:00,7,2,2,3,0.0,0.6687
BNB/USDT,2022-11-04T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-05T00:00:00+00:00,7,6,0,1,0.8571,0.6518
BNB/USDT,2022-11-05T04:00:00+00:00,8,4,1,3,0.375,0.595
BNB/USDT,2022-11-05T08:00:00+00:00,9,7,1,1,0.6667,0.7176
BNB/USDT,2022-11-05T12:00:00+00:00,2,1,0,1,0.5,0.6767
BNB/USDT,2022-11-05T16:00:00+00:00,1,0,1,0,-1.0,0.853
BNB/USDT,2022-11-05T20:00:00+00:00,9,4,1,4,0.3333,0.6176
BNB/USDT,2022-11-06T00:00:00+00:00,7,3,3,1,0.0,0.7453
BNB/USDT,2022-11-06T04:00:00+00:00,4,1,2,1,-0.25,0.8152
BNB/USDT,2022-11-06T08:00:00+00:00,10,9,1,0,0.8,0.8058
BNB/USDT,2022-11-06T12:00:00+00:00,9,2,4,3,-0.2222,0.6705
BNB/USDT,2022-11-06T16:00:00+00:00,5,5,0,0,1.0,0.6848
BNB/USDT,2022-11-06T20:00:00+00:00,7,1,0,6,0.1429,0.7235
BNB/USDT,2022-11-07T00:00:00+00:00,6,1,1,4,0.0,0.9723
BNB/USDT,2022-11-07T04:00:00+00:00,3,2,1,0,0.3333,0.8934
BNB/USDT,2022-11-07T08:00:00+00:00,8,5,2,1,0.375,0.8492
BNB/USDT,2022-11-07T12:00:00+00:00,2,1,0,1,0.5,0.8541
BNB/USDT,2022-11-07T16:00:00+00:00,9,3,6,0,-0.3333,0.9098
BNB/USDT,2022-11-07T20:00:00+00:00,7,7,0,0,1.0,0.6567
BNB/USDT,2022-11-08T00:00:00+00:00,1,1,0,0,1.0,0.8118
BNB/USDT,2022-11-08T04:00:00+00:00,1,1,0,0,1.0,0.8013
BNB/USDT,2022-11-08T08:00:00+00:00,4,0,3,1,-0.75,0.6948
BNB/USDT,2022-11-08T12:00:00+00:00,3,2,0,1,0.6667,0.6819
BNB/USDT,2022-11-08T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-08T20:00:00+00:00,7,3,1,3,0.2857,0.8165
BNB/USDT,2022-11-09T00:00:00+00:00,5,2,3,0,-0.2,0.7809
BNB/USDT,2022-11-09T04:00:00+00:00,4,2,1,1,0.25,0.9926
BNB/USDT,2022-11-09T08:00:00+00:00,9,8,0,1,0.8889,0.9121
BNB/USDT,2022-11-09T12:00:00+00:00,10,3,1,6,0.2,0.6478
BNB/USDT,2022-11-09T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-09T20:00:00+00:00,3,2,0,1,0.6667,0.8954
BNB/USDT,2022-11-10T00:00:00+00:00,6,5,0,1,0.8333,0.6491
BNB/USDT,2022-11-10T04:00:00+00:00,3,1,1,1,0.0,0.5126
BNB/USDT,2022-11-10T08:00:00+00:00,10,10,0,0,1.0,0.5394
BNB/USDT,2022-11-10T12:00:00+00:00,7,2,3,2,-0.1429,0.8129
BNB/USDT,2022-11-10T16:00:00+00:00,8,2,4,2,-0.25,0.7221
BNB/USDT,2022-11-10T20:00:00+00:00,5,0,2,3,-0.4,0.728
BNB/USDT,2022-11-11T00:00:00+00:00,3,3,0,0,1.0,0.5815
BNB/USDT,2022-11-11T04:00:00+00:00,2,1,0,1,0.5,0.562
BNB/USDT,2022-11-11T08:00:00+00:00,5,4,1,0,0.6,0.6844
BNB/USDT,2022-11-11T12:00:00+00:00,5,5,0,0,1.0,0.7751
BNB/USDT,2022-11-11T16:00:00+00:00,10,6,2,2,0.4,0.6978
BNB/USDT,2022-11-11T20:00:00+00:00,5,4,0,1,0.8,0.8218
BNB/USDT,2022-11-12T00:00:00+00:00,5,4,0,1,0.8,0.9416
BNB/USDT,2022-11-12T04:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-12T08:00:00+00:00,2,1,0,1,0.5,0.9635
BNB/USDT,2022-11-12T12:00:00+00:00,2,0,0,2,0.0,0.7614
BNB/USDT,2022-11-12T16:00:00+00:00,3,0,2,1,-0.6667,0.9862
BNB/USDT,2022-11-12T20:00:00+00:00,5,0,3,2,-0.6,0.6718
BNB/USDT,2022-11-13T00:00:00+00:00,1,1,0,0,1.0,0.7726
BNB/USDT,2022-11-13T04:00:00+00:00,8,6,2,0,0.5,0.8949
BNB/USDT,2022-11-13T08:00:00+00:00,2,2,0,0,1.0,0.9072
BNB/USDT,2022-11-13T12:00:00+00:00,7,2,0,5,0.2857,0.8814
BNB/USDT,2022-11-13T16:00:00+00:00,4,1,1,2,0.0,0.5283
BNB/USDT,2022-11-13T20:00:00+00:00,10,8,0,2,0.8,0.5262
BNB/USDT,2022-11-14T00:00:00+00:00,3,3,0,0,1.0,0.5211
BNB/USDT,2022-11-14T04:00:00+00:00,3,1,0,2,0.3333,0.7503
BNB/USDT,2022-11-14T08:00:00+00:00,5,3,2,0,0.2,0.8351
BNB/USDT,2022-11-14T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-14T16:00:00+00:00,8,4,3,1,0.125,0.5118
BNB/USDT,2022-11-14T20:00:00+00:00,6,4,0,2,0.6667,0.5201
BNB/USDT,2022-11-15T00:00:00+00:00,9,0,3,6,-0.3333,0.6148
BNB/USDT,2022-11-15T04:00:00+00:00,7,0,5,2,-0.7143,0.8509
BNB/USDT,2022-11-15T08:00:00+00:00,9,5,4,0,0.1111,0.9493
BNB/USDT,2022-11-15T12:00:00+00:00,2,1,0,1,0.5,0.5761
BNB/USDT,2022-11-15T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-15T20:00:00+00:00,10,9,1,0,0.8,0.6328
BNB/USDT,2022-11-16T00:00:00+00:00,5,4,1,0,0.6,0.5799
BNB/USDT,2022-11-16T04:00:00+00:00,3,2,1,0,0.3333,0.5979
BNB/USDT,2022-11-16T08:00:00+00:00,4,3,0,1,0.75,0.8252
BNB/USDT,2022-11-16T12:00:00+00:00,7,0,7,0,-1.0,0.8017
BNB/USDT,2022-11-16T16:00:00+00:00,10,10,0,0,1.0,0.6023
BNB/USDT,2022-11-16T20:00:00+00:00,1,0,1,0,-1.0,0.9023
BNB/USDT,2022-11-17T00:00:00+00:00,3,1,2,0,-0.3333,0.8679
BNB/USDT,2022-11-17T04:00:00+00:00,4,1,2,1,-0.25,0.6805
BNB/USDT,2022-11-17T08:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-17T12:00:00+00:00,10,10,0,0,1.0,0.7834
BNB/USDT,2022-11-17T16:00:00+00:00,4,1,0,3,0.25,0.655
BNB/USDT,2022-11-17T20:00:00+00:00,3,1,1,1,0.0,0.6032
BNB/USDT,2022-11-18T00:00:00+00:00,6,5,1,0,0.6667,0.7289
BNB/USDT,2022-11-18T04:00:00+00:00,6,4,0,2,0.6667,0.9604
BNB/USDT,2022-11-18T08:00:00+00:00,7,4,1,2,0.4286,0.5388
BNB/USDT,2022-11-18T12:00:00+00:00,1,0,0,1,0.0,0.8096
BNB/USDT,2022-11-18T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-18T20:00:00+00:00,4,0,2,2,-0.5,0.7225
BNB/USDT,2022-11-19T00:00:00+00:00,9,2,1,6,0.1111,0.5268
BNB/USDT,2022-11-19T04:00:00+00:00,3,1,1,1,0.0,0.8709
BNB/USDT,2022-11-19T08:00:00+00:00,5,0,2,3,-0.4,0.7087
BNB/USDT,2022-11-19T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-19T16:00:00+00:00,4,0,0,4,0.0,0.651
BNB/USDT,2022-11-19T20:00:00+00:00,4,3,0,1,0.75,0.5602
BNB/USDT,2022-11-20T00:00:00+00:00,10,10,0,0,1.0,0.9401
BNB/USDT,2022-11-20T04:00:00+00:00,7,2,0,5,0.2857,0.5563
BNB/USDT,2022-11-20T08:00:00+00:00,3,3,0,0,1.0,0.635
BNB/USDT,2022-11-20T12:00:00+00:00,9,7,0,2,0.7778,0.8657
BNB/USDT,2022-11-20T16:00:00+00:00,2,0,0,2,0.0,0.6988
BNB/USDT,2022-11-20T20:00:00+00:00,6,0,0,6,0.0,0.7487
BNB/USDT,2022-11-21T00:00:00+00:00,7,6,0,1,0.8571,0.9865
BNB/USDT,2022-11-21T04:00:00+00:00,9,0,1,8,-0.1111,0.9797
BNB/USDT,2022-11-21T08:00:00+00:00,4,2,2,0,0.0,0.7396
BNB/USDT,2022-11-21T12:00:00+00:00,4,0,2,2,-0.5,0.9816
BNB/USDT,2022-11-21T16:00:00+00:00,3,1,2,0,-0.3333,0.724
BNB/USDT,2022-11-21T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-22T00:00:00+00:00,10,0,9,1,-0.9,0.9177
BNB/USDT,2022-11-22T04:00:00+00:00,6,4,2,0,0.3333,0.7443
BNB/USDT,2022-11-22T08:00:00+00:00,3,0,2,1,-0.6667,0.682
BNB/USDT,2022-11-22T12:00:00+00:00,9,5,3,1,0.2222,0.9104
BNB/USDT,2022-11-22T16:00:00+00:00,8,2,2,4,0.0,0.8293
BNB/USDT,2022-11-22T20:00:00+00:00,5,5,0,0,1.0,0.6604
BNB/USDT,2022-11-23T00:00:00+00:00,10,5,3,2,0.2,0.587
BNB/USDT,2022-11-23T04:00:00+00:00,6,2,3,1,-0.1667,0.9918
BNB/USDT,2022-11-23T08:00:00+00:00,4,1,3,0,-0.5,0.8379
BNB/USDT,2022-11-23T12:00:00+00:00,6,2,3,1,-0.1667,0.5432
BNB/USDT,2022-11-23T16:00:00+00:00,4,1,2,1,-0.25,0.9624
BNB/USDT,2022-11-23T20:00:00+00:00,10,7,3,0,0.4,0.8769
BNB/USDT,2022-11-24T00:00:00+00:00,10,2,0,8,0.2,0.6717
BNB/USDT,2022-11-24T04:00:00+00:00,10,2,5,3,-0.3,0.7701
BNB/USDT,2022-11-24T08:00:00+00:00,2,2,0,0,1.0,0.9886
BNB/USDT,2022-11-24T12:00:00+00:00,3,3,0,0,1.0,0.9117
BNB/USDT,2022-11-24T16:00:00+00:00,1,0,0,1,0.0,0.7877
BNB/USDT,2022-11-24T20:00:00+00:00,4,4,0,0,1.0,0.8699
BNB/USDT,2022-11-25T00:00:00+00:00,10,5,3,2,0.2,0.5585
BNB/USDT,2022-11-25T04:00:00+00:00,5,4,1,0,0.6,0.7616
BNB/USDT,2022-11-25T08:00:00+00:00,6,1,4,1,-0.5,0.6756
BNB/USDT,2022-11-25T12:00:00+00:00,6,5,0,1,0.8333,0.6129
BNB/USDT,2022-11-25T16:00:00+00:00,10,7,1,2,0.6,0.9172
BNB/USDT,2022-11-25T20:00:00+00:00,3,0,0,3,0.0,0.7476
BNB/USDT,2022-11-26T00:00:00+00:00,1,1,0,0,1.0,0.8779
BNB/USDT,2022-11-26T04:00:00+00:00,4,1,0,3,0.25,0.9758
BNB/USDT,2022-11-26T08:00:00+00:00,3,0,0,3,0.0,0.5155
BNB/USDT,2022-11-26T12:00:00+00:00,1,0,0,1,0.0,0.9138
BNB/USDT,2022-11-26T16:00:00+00:00,10,1,1,8,0.0,0.6267
BNB/USDT,2022-11-26T20:00:00+00:00,1,1,0,0,1.0,0.8308
BNB/USDT,2022-11-27T00:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-27T04:00:00+00:00,9,4,2,3,0.2222,0.6939
BNB/USDT,2022-11-27T08:00:00+00:00,3,2,1,0,0.3333,0.8096
BNB/USDT,2022-11-27T12:00:00+00:00,7,0,7,0,-1.0,0.9885
BNB/USDT,2022-11-27T16:00:00+00:00,7,5,1,1,0.5714,0.5155
BNB/USDT,2022-11-27T20:00:00+00:00,7,6,0,1,0.8571,0.7114
BNB/USDT,2022-11-28T00:00:00+00:00,9,9,0,0,1.0,0.9746
BNB/USDT,2022-11-28T04:00:00+00:00,10,7,0,3,0.7,0.69
BNB/USDT,2022-11-28T08:00:00+00:00,7,1,3,3,-0.2857,0.6261
BNB/USDT,2022-11-28T12:00:00+00:00,1,0,0,1,0.0,0.8621
BNB/USDT,2022-11-28T16:00:00+00:00,10,1,7,2,-0.6,0.6899
BNB/USDT,2022-11-28T20:00:00+00:00,5,1,4,0,-0.6,0.992
BNB/USDT,2022-11-29T00:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-29T04:00:00+00:00,5,2,3,0,-0.2,0.6083
BNB/USDT,2022-11-29T08:00:00+00:00,6,0,0,6,0.0,0.8419
BNB/USDT,2022-11-29T12:00:00+00:00,9,0,8,1,-0.8889,0.7222
BNB/USDT,2022-11-29T16:00:00+00:00,8,2,3,3,-0.125,0.6374
BNB/USDT,2022-11-29T20:00:00+00:00,9,6,0,3,0.6667,0.6266
BNB/USDT,2022-11-30T00:00:00+00:00,1,1,0,0,1.0,0.9511
BNB/USDT,2022-11-30T04:00:00+00:00,4,1,0,3,0.25,0.6451
BNB/USDT,2022-11-30T08:00:00+00:00,5,3,0,2,0.6,0.8434
BNB/USDT,2022-11-30T12:00:00+00:00,1,0,1,0,-1.0,0.7431
BNB/USDT,2022-11-30T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-11-30T20:00:00+00:00,6,6,0,0,1.0,0.8862
BNB/USDT,2022-12-01T00:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-12-01T04:00:00+00:00,4,1,1,2,0.0,0.67
BNB/USDT,2022-12-01T08:00:00+00:00,10,9,1,0,0.8,0.6144
BNB/USDT,2022-12-01T12:00:00+00:00,7,1,0,6,0.1429,0.5822
BNB/USDT,2022-12-01T16:00:00+00:00,2,2,0,0,1.0,0.719
BNB/USDT,2022-12-01T20:00:00+00:00,5,5,0,0,1.0,0.5103
BNB/USDT,2022-12-02T00:00:00+00:00,8,5,0,3,0.625,0.7093
BNB/USDT,2022-12-02T04:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-12-02T08:00:00+00:00,4,3,1,0,0.5,0.5335
BNB/USDT,2022-12-02T12:00:00+00:00,1,1,0,0,1.0,0.7373
BNB/USDT,2022-12-02T16:00:00+00:00,8,3,1,4,0.25,0.5605
BNB/USDT,2022-12-02T20:00:00+00:00,2,0,2,0,-1.0,0.5934
BNB/USDT,2022-12-03T00:00:00+00:00,3,3,0,0,1.0,0.7787
BNB/USDT,2022-12-03T04:00:00+00:00,7,1,6,0,-0.7143,0.8281
BNB/USDT,2022-12-03T08:00:00+00:00,9,6,0,3,0.6667,0.7798
BNB/USDT,2022-12-03T12:00:00+00:00,3,1,0,2,0.3333,0.6502
BNB/USDT,2022-12-03T16:00:00+00:00,6,0,2,4,-0.3333,0.53
BNB/USDT,2022-12-03T20:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-12-04T00:00:00+00:00,1,1,0,0,1.0,0.6517
BNB/USDT,2022-12-04T04:00:00+00:00,2,1,0,1,0.5,0.9303
BNB/USDT,2022-12-04T08:00:00+00:00,3,1,2,0,-0.3333,0.7374
BNB/USDT,2022-12-04T12:00:00+00:00,7,3,0,4,0.4286,0.5862
BNB/USDT,2022-12-04T16:00:00+00:00,8,8,0,0,1.0,0.5731
BNB/USDT,2022-12-04T20:00:00+00:00,2,2,0,0,1.0,0.9306
BNB/USDT,2022-12-05T00:00:00+00:00,1,1,0,0,1.0,0.7831
BNB/USDT,2022-12-05T04:00:00+00:00,3,3,0,0,1.0,0.9688
BNB/USDT,2022-12-05T08:00:00+00:00,4,3,0,1,0.75,0.8762
BNB/USDT,2022-12-05T12:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-12-05T16:00:00+00:00,5,3,0,2,0.6,0.5963
BNB/USDT,2022-12-05T20:00:00+00:00,5,3,1,1,0.4,0.8032
BNB/USDT,2022-12-06T00:00:00+00:00,3,1,1,1,0.0,0.8074
BNB/USDT,2022-12-06T04:00:00+00:00,8,6,2,0,0.5,0.9359
BNB/USDT,2022-12-06T08:00:00+00:00,10,2,3,5,-0.1,0.7995
BNB/USDT,2022-12-06T12:00:00+00:00,4,3,0,1,0.75,0.7164
BNB/USDT,2022-12-06T16:00:00+00:00,0,0,0,0,0.0,0.0
BNB/USDT,2022-12-06T20:00:00+00:00,6,0,4,2,-0.6667,0.5424
BNB/USDT,2022-12-07T00:00:00+00:00,2,2,0,0,1.0,0.6848
BNB/USDT,2022-12-07T04:00:00+00:00,6,2,3,1,-0.1667,0.8251
BNB/USDT,2022-12-07T08:00:00+00:00,5,2,2,1,0.0,0.9597
